1.433243243243243148e+00 3.502203515320281291e+00
1.442792792792792822e+00 3.495438268309054131e+00
1.452342342342342274e+00 3.488693095454689086e+00
1.461891891891891726e+00 3.481967937192211870e+00
1.471441441441441400e+00 3.475262734133389486e+00
1.480990990990990852e+00 3.468577427066210639e+00
1.490540540540540526e+00 3.461911956954359049e+00
1.500090090090089978e+00 3.455266264936694753e+00
1.509639639639639652e+00 3.448640292326733636e+00
1.519189189189189104e+00 3.442033980612127841e+00
1.528738738738738778e+00 3.435447271454150631e+00
1.538288288288288230e+00 3.428880106687180351e+00
1.547837837837837682e+00 3.422332428318186182e+00
1.557387387387387356e+00 3.415804178526220092e+00
1.566936936936936808e+00 3.409295299661900813e+00
1.576486486486486482e+00 3.402805734246906688e+00
1.586036036036035934e+00 3.396335424973467632e+00
1.595585585585585608e+00 3.389884314703863311e+00
1.605135135135135060e+00 3.383452346469911554e+00
1.614684684684684512e+00 3.377039463472470970e+00
1.624234234234234187e+00 3.370645609080936467e+00
1.633783783783783639e+00 3.364270726832740088e+00
1.643333333333333313e+00 3.357914760432850976e+00
1.652882882882882765e+00 3.351577653753282426e+00
1.662432432432432439e+00 3.345259350832590073e+00
1.671981981981981891e+00 3.338959795875384273e+00
1.681531531531531343e+00 3.332678933251830067e+00
1.691081081081081017e+00 3.326416707497163117e+00
1.700630630630630469e+00 3.320173063311196771e+00
1.710180180180180143e+00 3.313947945557830899e+00
1.719729729729729595e+00 3.307741299264570500e+00
1.729279279279279269e+00 3.301553069622035430e+00
1.738828828828828721e+00 3.295383201983481669e+00
1.748378378378378395e+00 3.289231641864311939e+00
1.757927927927927847e+00 3.283098334941599639e+00
1.767477477477477299e+00 3.276983227053610115e+00
1.777027027027026973e+00 3.270886264199313942e+00
1.786576576576576425e+00 3.264807392537923292e+00
1.796126126126126099e+00 3.258746558388402548e+00
1.805675675675675551e+00 3.252703708229007340e+00
1.815225225225225225e+00 3.246678788696800488e+00
1.824774774774774677e+00 3.240671746587187485e+00
1.834324324324324351e+00 3.234682528853445760e+00
1.843873873873873803e+00 3.228711082606254834e+00
1.853423423423423255e+00 3.222757355113230027e+00
1.862972972972972929e+00 3.216821293798456161e+00
1.872522522522522381e+00 3.210902846242024822e+00
1.882072072072072055e+00 3.205001960179568066e+00
1.891621621621621507e+00 3.199118583501802782e+00
1.901171171171171181e+00 3.193252664254063511e+00
1.910720720720720633e+00 3.187404150635850364e+00
1.920270270270270085e+00 3.181572991000364947e+00
1.929819819819819759e+00 3.175759133854059613e+00
1.939369369369369211e+00 3.169962527856181378e+00
1.948918918918918886e+00 3.164183121818315847e+00
1.958468468468468338e+00 3.158420864703939124e+00
1.968018018018018012e+00 3.152675705627964842e+00
1.977567567567567464e+00 3.146947593856294745e+00
1.987117117117116916e+00 3.141236478805370602e+00
1.996666666666666590e+00 3.135542310041730119e+00
2.006216216216216264e+00 3.129865037281557072e+00
2.015765765765765938e+00 3.124204610390242109e+00
2.025315315315315168e+00 3.118560979381935105e+00
2.034864864864864842e+00 3.112934094419109066e+00
2.044414414414414516e+00 3.107323905812116038e+00
2.053963963963964190e+00 3.101730364018747466e+00
2.063513513513513420e+00 3.096153419643802529e+00
2.073063063063063094e+00 3.090593023438644060e+00
2.082612612612612768e+00 3.085049126300771771e+00
2.092162162162161998e+00 3.079521679273382162e+00
2.101711711711711672e+00 3.074010633544938642e+00
2.111261261261261346e+00 3.068515940448741652e+00
2.120810810810811020e+00 3.063037551462497454e+00
2.130360360360360250e+00 3.057575418207888696e+00
2.139909909909909924e+00 3.052129492450149861e+00
2.149459459459459598e+00 3.046699726097639171e+00
2.159009009009008828e+00 3.041286071201415364e+00
2.168558558558558502e+00 3.035888479954811814e+00
2.178108108108108176e+00 3.030506904693018200e+00
2.187657657657657850e+00 3.025141297892655956e+00
2.197207207207207080e+00 3.019791612171361272e+00
2.206756756756756754e+00 3.014457800287363654e+00
2.216306306306306428e+00 3.009139815139072915e+00
2.225855855855855658e+00 3.003837609764659966e+00
2.235405405405405332e+00 2.998551137341642026e+00
2.244954954954955006e+00 2.993280351186470511e+00
2.254504504504504236e+00 2.988025204754120256e+00
2.264054054054053911e+00 2.982785651637674285e+00
2.273603603603603585e+00 2.977561645567918358e+00
2.283153153153153259e+00 2.972353140412928418e+00
2.292702702702702489e+00 2.967160090177667797e+00
2.302252252252252163e+00 2.961982449003575546e+00
2.311801801801801837e+00 2.956820171168166311e+00
2.321351351351351067e+00 2.951673211084623993e+00
2.330900900900900741e+00 2.946541523301400289e+00
2.340450450450450415e+00 2.941425062501811905e+00
2.350000000000000089e+00 2.936323783503642204e+00
2.359549549549549319e+00 2.931237641258741533e+00
2.369099099099098993e+00 2.926166590852627980e+00
2.378648648648648667e+00 2.921110587504093026e+00
2.388198198198197897e+00 2.916069586564804972e+00
2.397747747747747571e+00 2.911043543518913701e+00
2.407297297297297245e+00 2.906032413982660323e+00
2.416846846846846919e+00 2.901036153703981491e+00
2.426396396396396149e+00 2.896054718562123043e+00
2.435945945945945823e+00 2.891088064567246541e+00
2.445495495495495497e+00 2.886136147860041135e+00
2.455045045045044727e+00 2.881198924711339870e+00
2.464594594594594401e+00 2.876276351521729335e+00
2.474144144144144075e+00 2.871368384821166408e+00
2.483693693693693749e+00 2.866474981268595457e+00
2.493243243243242979e+00 2.861596097651563753e+00
2.502792792792792653e+00 2.856731690885839114e+00
2.512342342342342327e+00 2.851881718015033762e+00
2.521891891891891557e+00 2.847046136210220180e+00
2.531441441441441231e+00 2.842224902769554973e+00
2.540990990990990905e+00 2.837417975117902280e+00
2.550540540540540579e+00 2.832625310806456298e+00
2.560090090090089809e+00 2.827846867512369577e+00
2.569639639639639483e+00 2.823082603038372884e+00
2.579189189189189158e+00 2.818332475312410601e+00
2.588738738738738832e+00 2.813596442387264140e+00
2.598288288288288062e+00 2.808874462440181574e+00
2.607837837837837736e+00 2.804166493772509927e+00
2.617387387387387410e+00 2.799472494809326584e+00
2.626936936936936640e+00 2.794792424099073358e+00
2.636486486486486314e+00 2.790126240313186123e+00
2.646036036036035988e+00 2.785473902245734656e+00
2.655585585585585662e+00 2.780835368813057151e+00
2.665135135135134892e+00 2.776210599053397399e+00
2.674684684684684566e+00 2.771599552126540189e+00
2.684234234234234240e+00 2.767002187313456485e+00
2.693783783783783470e+00 2.762418464015938824e+00
2.703333333333333144e+00 2.757848341756245603e+00
2.712882882882882818e+00 2.753291780176741810e+00
2.722432432432432492e+00 2.748748739039544198e+00
2.731981981981981722e+00 2.744219178226164679e+00
2.741531531531531396e+00 2.739703057737157721e+00
2.751081081081081070e+00 2.735200337691763739e+00
2.760630630630630300e+00 2.730710978327561822e+00
2.770180180180179974e+00 2.726234940000114459e+00
2.779729729729729648e+00 2.721772183182619376e+00
2.789279279279279322e+00 2.717322668465559588e+00
2.798828828828828552e+00 2.712886356556357015e+00
2.808378378378378226e+00 2.708463208279022982e+00
2.817927927927927900e+00 2.704053184573814494e+00
2.827477477477477574e+00 2.699656246496888734e+00
2.837027027027026804e+00 2.695272355219957561e+00
2.846576576576576478e+00 2.690901472029946895e+00
2.856126126126126152e+00 2.686543558328654324e+00
2.865675675675675382e+00 2.682198575632407156e+00
2.875225225225225056e+00 2.677866485571723132e+00
2.884774774774774730e+00 2.673547249890971145e+00
2.894324324324324405e+00 2.669240830448035950e+00
2.903873873873873634e+00 2.664947189213978440e+00
2.913423423423423309e+00 2.660666288272699020e+00
2.922972972972972983e+00 2.656398089820607211e+00
2.932522522522522213e+00 2.652142556166283249e+00
2.942072072072071887e+00 2.647899649730148131e+00
2.951621621621621561e+00 2.643669333044130099e+00
2.961171171171171235e+00 2.639451568751335131e+00
2.970720720720720465e+00 2.635246319605715648e+00
2.980270270270270139e+00 2.631053548471742332e+00
2.989819819819819813e+00 2.626873218324075943e+00
2.999369369369369043e+00 2.622705292247242248e+00
3.008918918918918717e+00 2.618549733435301619e+00
3.018468468468468391e+00 2.614406505191529284e+00
3.028018018018018065e+00 2.610275570928086264e+00
3.037567567567567295e+00 2.606156894165700955e+00
3.047117117117116969e+00 2.602050438533343613e+00
3.056666666666666643e+00 2.597956167767906166e+00
3.066216216216215873e+00 2.593874045713882914e+00
3.075765765765765547e+00 2.589804036323049896e+00
3.085315315315315221e+00 2.585746103654146921e+00
3.094864864864864895e+00 2.581700211872560935e+00
3.104414414414414125e+00 2.577666325250009383e+00
3.113963963963963799e+00 2.573644408164223130e+00
3.123513513513513473e+00 2.569634425098633379e+00
3.133063063063062703e+00 2.565636340642058144e+00
3.142612612612612377e+00 2.561650119488390054e+00
3.152162162162162051e+00 2.557675726436281494e+00
3.161711711711711725e+00 2.553713126388838628e+00
3.171261261261260955e+00 2.549762284353306097e+00
3.180810810810810629e+00 2.545823165440761926e+00
3.190360360360360303e+00 2.541895734865808443e+00
3.199909909909909977e+00 2.537979957946264520e+00
3.209459459459459207e+00 2.534075800102860043e+00
3.219009009009008881e+00 2.530183226858929046e+00
3.228558558558558556e+00 2.526302203840106841e+00
3.238108108108107785e+00 2.522432696774026262e+00
3.247657657657657460e+00 2.518574671490015238e+00
3.257207207207207134e+00 2.514728093918792595e+00
3.266756756756756808e+00 2.510892930092171405e+00
3.276306306306306038e+00 2.507069146142755223e+00
3.285855855855855712e+00 2.503256708303640998e+00
3.295405405405405386e+00 2.499455582908121087e+00
3.304954954954954616e+00 2.495665736389383049e+00
3.314504504504504290e+00 2.491887135280218324e+00
3.324054054054053964e+00 2.488119746212722028e+00
3.333603603603603638e+00 2.484363535918000743e+00
3.343153153153152868e+00 2.480618471225877197e+00
3.352702702702702542e+00 2.476884519064599388e+00
3.362252252252252216e+00 2.473161646460546592e+00
3.371801801801801446e+00 2.469449820537939821e+00
3.381351351351351120e+00 2.465749008518549612e+00
3.390900900900900794e+00 2.462059177721407366e+00
3.400450450450450468e+00 2.458380295562518913e+00
3.409999999999999698e+00 2.454712329554572747e+00
3.419549549549549372e+00 2.451055247306655804e+00
3.429099099099099046e+00 2.447409016523967029e+00
3.438648648648648720e+00 2.443773605007533156e+00
3.448198198198197950e+00 2.440148980653920940e+00
3.457747747747747624e+00 2.436535111454957381e+00
3.467297297297297298e+00 2.432931965497445503e+00
3.476846846846846528e+00 2.429339510962882809e+00
3.486396396396396202e+00 2.425757716127179275e+00
3.495945945945945876e+00 2.422186549360378471e+00
3.505495495495495550e+00 2.418625979126379111e+00
3.515045045045044780e+00 2.415075973982653057e+00
3.524594594594594454e+00 2.411536502579972208e+00
3.534144144144144128e+00 2.408007533662126498e+00
3.543693693693693358e+00 2.404489036065654339e+00
3.553243243243243032e+00 2.400980978719561065e+00
3.562792792792792707e+00 2.397483330645047594e+00
3.572342342342342381e+00 2.393996060955238647e+00
3.581891891891891611e+00 2.390519138854905634e+00
3.591441441441441285e+00 2.387052533640197538e+00
3.600990990990990959e+00 2.383596214698370019e+00
3.610540540540540189e+00 2.380150151507513634e+00
3.620090090090089863e+00 2.376714313636285603e+00
3.629639639639639537e+00 2.373288670743639805e+00
3.639189189189189211e+00 2.369873192578558552e+00
3.648738738738738441e+00 2.366467848979789679e+00
3.658288288288288115e+00 2.363072609875572994e+00
3.667837837837837789e+00 2.359687445283380924e+00
3.677387387387387019e+00 2.356312325309651179e+00
3.686936936936936693e+00 2.352947220149522067e+00
3.696486486486486367e+00 2.349592100086572266e+00
3.706036036036036041e+00 2.346246935492553920e+00
3.715585585585585271e+00 2.342911696827135071e+00
3.725135135135134945e+00 2.339586354637637200e+00
3.734684684684684619e+00 2.336270879558774105e+00
3.744234234234233849e+00 2.332965242312395659e+00
3.753783783783783523e+00 2.329669413707224024e+00
3.763333333333333197e+00 2.326383364638602735e+00
3.772882882882882871e+00 2.323107066088232919e+00
3.782432432432432101e+00 2.319840489123921934e+00
3.791981981981981775e+00 2.316583604899325799e+00
3.801531531531531449e+00 2.313336384653694733e+00
3.811081081081081123e+00 2.310098799711618689e+00
3.820630630630630353e+00 2.306870821482775114e+00
3.830180180180180027e+00 2.303652421461675814e+00
3.839729729729729701e+00 2.300443571227415163e+00
3.849279279279278931e+00 2.297244242443420958e+00
3.858828828828828605e+00 2.294054406857199524e+00
3.868378378378378279e+00 2.290874036300092342e+00
3.877927927927927954e+00 2.287703102687022483e+00
3.887477477477477183e+00 2.284541578016249463e+00
3.897027027027026858e+00 2.281389434369119673e+00
3.906576576576576532e+00 2.278246643909822122e+00
3.916126126126125762e+00 2.275113178885141085e+00
3.925675675675675436e+00 2.271989011624210963e+00
3.935225225225225110e+00 2.268874114538273368e+00
3.944774774774774784e+00 2.265768460120431982e+00
3.954324324324324014e+00 2.262672020945410978e+00
3.963873873873873688e+00 2.259584769669310766e+00
3.973423423423423362e+00 2.256506679029368634e+00
3.982972972972972592e+00 2.253437721843718045e+00
3.992522522522522266e+00 2.250377871011145725e+00
4.002072072072071940e+00 2.247327099510856296e+00
4.011621621621621614e+00 2.244285380402230690e+00
4.021171171171171288e+00 2.241252686824589890e+00
4.030720720720720962e+00 2.238228991996956907e+00
4.040270270270270636e+00 2.235214269217820071e+00
4.049819819819820310e+00 2.232208491864899003e+00
4.059369369369369096e+00 2.229211633394906134e+00
4.068918918918918770e+00 2.226223667343315782e+00
4.078468468468468444e+00 2.223244567324129672e+00
4.088018018018018118e+00 2.220274307029641125e+00
4.097567567567567792e+00 2.217312860230207683e+00
4.107117117117117466e+00 2.214360200774013521e+00
4.116666666666667140e+00 2.211416302586845184e+00
4.126216216216215926e+00 2.208481139671855331e+00
4.135765765765765600e+00 2.205554686109335805e+00
4.145315315315315274e+00 2.202636916056490257e+00
4.154864864864864948e+00 2.199727803747201893e+00
4.164414414414414622e+00 2.196827323491810979e+00
4.173963963963964297e+00 2.193935449676883920e+00
4.183513513513513971e+00 2.191052156764988545e+00
4.193063063063062756e+00 2.188177419294468518e+00
4.202612612612612430e+00 2.185311211879218618e+00
4.212162162162162105e+00 2.182453509208460485e+00
4.221711711711711779e+00 2.179604286046519235e+00
4.231261261261261453e+00 2.176763517232600531e+00
4.240810810810811127e+00 2.173931177680567206e+00
4.250360360360360801e+00 2.171107242378720770e+00
4.259909909909910475e+00 2.168291686389577588e+00
4.269459459459460149e+00 2.165484484849649061e+00
4.279009009009008935e+00 2.162685612969224014e+00
4.288558558558558609e+00 2.159895046032146659e+00
4.298108108108108283e+00 2.157112759395602541e+00
4.307657657657657957e+00 2.154338728489896493e+00
4.317207207207207631e+00 2.151572928818238584e+00
4.326756756756757305e+00 2.148815335956526962e+00
4.336306306306306979e+00 2.146065925553131137e+00
4.345855855855855765e+00 2.143324673328680596e+00
4.355405405405405439e+00 2.140591555075843644e+00
4.364954954954955113e+00 2.137866546659120459e+00
4.374504504504504787e+00 2.135149624014627268e+00
4.384054054054054461e+00 2.132440763149882290e+00
4.393603603603604135e+00 2.129739940143597021e+00
4.403153153153153809e+00 2.127047131145461734e+00
4.412702702702702595e+00 2.124362312375937645e+00
4.422252252252252269e+00 2.121685460126045086e+00
4.431801801801801943e+00 2.119016550757155226e+00
4.441351351351351617e+00 2.116355560700780014e+00
4.450900900900901291e+00 2.113702466458366125e+00
4.460450450450450965e+00 2.111057244601085792e+00
4.470000000000000639e+00 2.108419871769629417e+00
4.479549549549549425e+00 2.105790324674001734e+00
4.489099099099099099e+00 2.103168580093313977e+00
4.498648648648648773e+00 2.100554614875578707e+00
4.508198198198198448e+00 2.097948405937507310e+00
4.517747747747748122e+00 2.095349930264304827e+00
4.527297297297297796e+00 2.092759164909466563e+00
4.536846846846847470e+00 2.090176086994575577e+00
4.546396396396396256e+00 2.087600673709100629e+00
4.555945945945945930e+00 2.085032902310196334e+00
4.565495495495495604e+00 2.082472750122499328e+00
4.575045045045045278e+00 2.079920194537930200e+00
4.584594594594594952e+00 2.077375213015494104e+00
4.594144144144144626e+00 2.074837783081079579e+00
4.603693693693694300e+00 2.072307882327262263e+00
4.613243243243243086e+00 2.069785488413105501e+00
4.622792792792792760e+00 2.067270579063964941e+00
4.632342342342342434e+00 2.064763132071288698e+00
4.641891891891892108e+00 2.062263125292424615e+00
4.651441441441441782e+00 2.059770536650423089e+00
4.660990990990991456e+00 2.057285344133841676e+00
4.670540540540541130e+00 2.054807525796551904e+00
4.680090090090089916e+00 2.052337059757544768e+00
4.689639639639639590e+00 2.049873924200736219e+00
4.699189189189189264e+00 2.047418097374778867e+00
4.708738738738738938e+00 2.044969557592863918e+00
4.718288288288288612e+00 2.042528283232535102e+00
4.727837837837838286e+00 2.040094252735492830e+00
4.737387387387387960e+00 2.037667444607409006e+00
4.746936936936936746e+00 2.035247837417732519e+00
4.756486486486486420e+00 2.032835409799502724e+00
4.766036036036036094e+00 2.030430140449159815e+00
4.775585585585585768e+00 2.028032008126356978e+00
4.785135135135135442e+00 2.025640991653773426e+00
4.794684684684685116e+00 2.023257069916925666e+00
4.804234234234234791e+00 2.020880221863982307e+00
4.813783783783783576e+00 2.018510426505578437e+00
4.823333333333333250e+00 2.016147662914629102e+00
4.832882882882882924e+00 2.013791910226146342e+00
4.842432432432432599e+00 2.011443147637051787e+00
4.851981981981982273e+00 2.009101354405997242e+00
4.861531531531531947e+00 2.006766509853177283e+00
4.871081081081081621e+00 2.004438593360149401e+00
4.880630630630631295e+00 2.002117584369651482e+00
4.890180180180180081e+00 1.999803462385419284e+00
4.899729729729729755e+00 1.997496206972006139e+00
4.909279279279279429e+00 1.995195797754602429e+00
4.918828828828829103e+00 1.992902214418855511e+00
4.928378378378378777e+00 1.990615436710690966e+00
4.937927927927928451e+00 1.988335444436132304e+00
4.947477477477478125e+00 1.986062217461124435e+00
4.957027027027026911e+00 1.983795735711354702e+00
4.966576576576576585e+00 1.981535979172075468e+00
4.976126126126126259e+00 1.979282927887928034e+00
4.985675675675675933e+00 1.977036561962766337e+00
4.995225225225225607e+00 1.974796861559481309e+00
5.004774774774775281e+00 1.972563806899824801e+00
5.014324324324324955e+00 1.970337378264236161e+00
5.023873873873873741e+00 1.968117555991667267e+00
5.033423423423423415e+00 1.965904320479409328e+00
5.042972972972973089e+00 1.963697652182919473e+00
5.052522522522522763e+00 1.961497531615647993e+00
5.062072072072072437e+00 1.959303939348867818e+00
5.071621621621622111e+00 1.957116856011500428e+00
5.081171171171171785e+00 1.954936262289946436e+00
5.090720720720720571e+00 1.952762138927914837e+00
5.100270270270270245e+00 1.950594466726252696e+00
5.109819819819819919e+00 1.948433226542775731e+00
5.119369369369369593e+00 1.946278399292099115e+00
5.128918918918919267e+00 1.944129965945469163e+00
5.138468468468468942e+00 1.941987907530595248e+00
5.148018018018018616e+00 1.939852205131482377e+00
5.157567567567567401e+00 1.937722839888263549e+00
5.167117117117117076e+00 1.935599792997033664e+00
5.176666666666666750e+00 1.933483045709683878e+00
5.186216216216216424e+00 1.931372579333735517e+00
5.195765765765766098e+00 1.929268375232174648e+00
5.205315315315315772e+00 1.927170414823288214e+00
5.214864864864865446e+00 1.925078679580499941e+00
5.224414414414414232e+00 1.922993151032206693e+00
5.233963963963963906e+00 1.920913810761613938e+00
5.243513513513513580e+00 1.918840640406575204e+00
5.253063063063063254e+00 1.916773621659429550e+00
5.262612612612612928e+00 1.914712736266837911e+00
5.272162162162162602e+00 1.912657966029625012e+00
5.281711711711712276e+00 1.910609292802615933e+00
5.291261261261261062e+00 1.908566698494477354e+00
5.300810810810810736e+00 1.906530165067557014e+00
5.310360360360360410e+00 1.904499674537725173e+00
5.319909909909910084e+00 1.902475208974216070e+00
5.329459459459459758e+00 1.900456750499467162e+00
5.339009009009009432e+00 1.898444281288965030e+00
5.348558558558559106e+00 1.896437783571084612e+00
5.358108108108107892e+00 1.894437239626934666e+00
5.367657657657657566e+00 1.892442631790199448e+00
5.377207207207207240e+00 1.890453942446983504e+00
5.386756756756756914e+00 1.888471154035657129e+00
5.396306306306306588e+00 1.886494249046698934e+00
5.405855855855856262e+00 1.884523210022543971e+00
5.415405405405405936e+00 1.882558019557427187e+00
5.424954954954955610e+00 1.880598660297230662e+00
5.434504504504504396e+00 1.878645114939331950e+00
5.444054054054054070e+00 1.876697366232447761e+00
5.453603603603603744e+00 1.874755396976484967e+00
5.463153153153153418e+00 1.872819190022386504e+00
5.472702702702703093e+00 1.870888728271981272e+00
5.482252252252252767e+00 1.868963994677832918e+00
5.491801801801802441e+00 1.867044972243088186e+00
5.501351351351351227e+00 1.865131644021329027e+00
5.510900900900900901e+00 1.863223993116419841e+00
5.520450450450450575e+00 1.861322002682361365e+00
5.530000000000000249e+00 1.859425655923139908e+00
5.539549549549549923e+00 1.857534936092580136e+00
5.549099099099099597e+00 1.855649826494196741e+00
5.558648648648649271e+00 1.853770310481046346e+00
5.568198198198198057e+00 1.851896371455582280e+00
5.577747747747747731e+00 1.850027992869505589e+00
5.587297297297297405e+00 1.848165158223621152e+00
5.596846846846847079e+00 1.846307851067690908e+00
5.606396396396396753e+00 1.844456055000287975e+00
5.615945945945946427e+00 1.842609753668653649e+00
5.625495495495496101e+00 1.840768930768551082e+00
5.635045045045044887e+00 1.838933570044122723e+00
5.644594594594594561e+00 1.837103655287745330e+00
5.654144144144144235e+00 1.835279170339888744e+00
5.663693693693693909e+00 1.833460099088970896e+00
5.673243243243243583e+00 1.831646425471217920e+00
5.682792792792793257e+00 1.829838133470520489e+00
5.692342342342342931e+00 1.828035207118293481e+00
5.701891891891891717e+00 1.826237630493333652e+00
5.711441441441441391e+00 1.824445387721680412e+00
5.720990990990991065e+00 1.822658462976475491e+00
5.730540540540540739e+00 1.820876840477822389e+00
5.740090090090090413e+00 1.819100504492647596e+00
5.749639639639640087e+00 1.817329439334561147e+00
5.759189189189189761e+00 1.815563629363718956e+00
5.768738738738738547e+00 1.813803058986684036e+00
5.778288288288288221e+00 1.812047712656288834e+00
5.787837837837837895e+00 1.810297574871498671e+00
